sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4891;pms5003;3917;6.698;3.322;2024-12-03T15:32:37.090640+00:00;P2;42.00
4891;pms5003;3917;6.698;3.322;2024-12-03T15:32:37.090640+00:00;P1;53.00
4891;pms5003;3917;6.698;3.322;2024-12-03T15:32:37.090640+00:00;P0;28.25
4891;pms5003;3917;6.698;3.322;2024-12-03T15:40:47.814271+00:00;P2;42.43
4891;pms5003;3917;6.698;3.322;2024-12-03T15:40:47.814271+00:00;P1;51.43
4891;pms5003;3917;6.698;3.322;2024-12-03T15:40:47.814271+00:00;P0;28.29
4892;DHT22;3917;6.698;3.322;2024-12-03T15:41:01.554913+00:00;humidity;58.60
4892;DHT22;3917;6.698;3.322;2024-12-03T15:41:01.554913+00:00;temperature;35.60
4891;pms5003;3917;6.698;3.322;2024-12-04T14:13:21.063608+00:00;P2;33.67
4891;pms5003;3917;6.698;3.322;2024-12-04T14:13:21.063608+00:00;P1;40.22
4891;pms5003;3917;6.698;3.322;2024-12-04T14:13:21.063608+00:00;P0;23.00
4891;pms5003;3917;6.698;3.322;2024-12-04T14:21:30.975225+00:00;P2;34.50
4891;pms5003;3917;6.698;3.322;2024-12-04T14:21:30.975225+00:00;P1;41.42
4891;pms5003;3917;6.698;3.322;2024-12-04T14:21:30.975225+00:00;P0;23.17
4892;DHT22;3917;6.698;3.322;2024-12-04T14:21:45.938569+00:00;humidity;46.10
4892;DHT22;3917;6.698;3.322;2024-12-04T14:21:45.938569+00:00;temperature;37.50
4891;pms5003;3917;6.698;3.322;2024-12-04T14:35:49.014394+00:00;P2;37.07
4891;pms5003;3917;6.698;3.322;2024-12-04T14:35:49.014394+00:00;P1;46.43
4891;pms5003;3917;6.698;3.322;2024-12-04T14:35:49.014394+00:00;P0;26.43
4892;DHT22;3917;6.698;3.322;2024-12-04T14:36:02.331148+00:00;humidity;46.70
4892;DHT22;3917;6.698;3.322;2024-12-04T14:36:02.331148+00:00;temperature;37.10
4891;pms5003;3917;6.698;3.322;2024-12-04T14:50:31.455441+00:00;P2;39.00
4891;pms5003;3917;6.698;3.322;2024-12-04T14:50:31.455441+00:00;P1;49.91
4891;pms5003;3917;6.698;3.322;2024-12-04T14:50:31.455441+00:00;P0;27.09
4892;DHT22;3917;6.698;3.322;2024-12-04T14:50:44.832670+00:00;humidity;45.90
4892;DHT22;3917;6.698;3.322;2024-12-04T14:50:44.832670+00:00;temperature;36.70
4891;pms5003;3917;6.698;3.322;2024-12-04T15:14:09.068109+00:00;P2;36.00
4891;pms5003;3917;6.698;3.322;2024-12-04T15:14:09.068109+00:00;P1;44.57
4891;pms5003;3917;6.698;3.322;2024-12-04T15:14:09.068109+00:00;P0;24.86
4892;DHT22;3917;6.698;3.322;2024-12-04T15:14:22.247295+00:00;humidity;47.10
4892;DHT22;3917;6.698;3.322;2024-12-04T15:14:22.247295+00:00;temperature;36.40
4891;pms5003;3917;6.698;3.322;2024-12-04T15:36:06.648885+00:00;P2;46.83
4891;pms5003;3917;6.698;3.322;2024-12-04T15:36:06.648885+00:00;P1;58.83
4891;pms5003;3917;6.698;3.322;2024-12-04T15:36:06.648885+00:00;P0;32.50
4891;pms5003;3917;6.698;3.322;2024-12-05T12:21:56.207313+00:00;P2;39.22
4891;pms5003;3917;6.698;3.322;2024-12-05T12:21:56.207313+00:00;P1;47.89
4891;pms5003;3917;6.698;3.322;2024-12-05T12:21:56.207313+00:00;P0;25.56
4892;DHT22;3917;6.698;3.322;2024-12-05T12:22:13.145145+00:00;humidity;55.10
4892;DHT22;3917;6.698;3.322;2024-12-05T12:22:13.145145+00:00;temperature;36.30
4891;pms5003;3917;6.698;3.322;2024-12-05T12:53:58.066984+00:00;P2;39.17
4891;pms5003;3917;6.698;3.322;2024-12-05T12:53:58.066984+00:00;P1;50.33
4891;pms5003;3917;6.698;3.322;2024-12-05T12:53:58.066984+00:00;P0;26.92
4891;pms5003;3917;6.698;3.322;2024-12-05T13:02:09.030293+00:00;P2;37.45
4891;pms5003;3917;6.698;3.322;2024-12-05T13:02:09.030293+00:00;P1;48.91
4891;pms5003;3917;6.698;3.322;2024-12-05T13:02:09.030293+00:00;P0;26.00
4892;DHT22;3917;6.698;3.322;2024-12-05T13:02:22.368430+00:00;humidity;54.60
4892;DHT22;3917;6.698;3.322;2024-12-05T13:02:22.368430+00:00;temperature;35.40
4891;pms5003;3917;6.698;3.322;2024-12-05T13:10:40.825678+00:00;P2;37.89
4891;pms5003;3917;6.698;3.322;2024-12-05T13:10:40.825678+00:00;P1;47.11
4891;pms5003;3917;6.698;3.322;2024-12-05T13:10:40.825678+00:00;P0;26.67
4892;DHT22;3917;6.698;3.322;2024-12-05T13:10:54.443445+00:00;humidity;54.70
4892;DHT22;3917;6.698;3.322;2024-12-05T13:10:54.443445+00:00;temperature;35.60
4891;pms5003;3917;6.698;3.322;2024-12-05T13:11:46.004244+00:00;P2;40.00
4891;pms5003;3917;6.698;3.322;2024-12-05T13:11:46.004244+00:00;P1;47.00
4891;pms5003;3917;6.698;3.322;2024-12-05T13:11:46.004244+00:00;P0;27.00
4891;pms5003;3917;6.698;3.322;2024-12-05T13:15:14.084816+00:00;P2;40.55
4891;pms5003;3917;6.698;3.322;2024-12-05T13:15:14.084816+00:00;P1;48.09
4891;pms5003;3917;6.698;3.322;2024-12-05T13:15:14.084816+00:00;P0;27.73
4891;pms5003;3917;6.698;3.322;2024-12-05T13:30:14.349426+00:00;P2;41.30
4891;pms5003;3917;6.698;3.322;2024-12-05T13:30:14.349426+00:00;P1;50.40
4891;pms5003;3917;6.698;3.322;2024-12-05T13:30:14.349426+00:00;P0;27.40
4891;pms5003;3917;6.698;3.322;2024-12-05T13:41:56.228732+00:00;P2;40.00
4891;pms5003;3917;6.698;3.322;2024-12-05T13:41:56.228732+00:00;P1;49.78
4891;pms5003;3917;6.698;3.322;2024-12-05T13:41:56.228732+00:00;P0;27.44
4891;pms5003;3917;6.698;3.322;2024-12-05T15:46:41.570317+00:00;P2;45.50
4891;pms5003;3917;6.698;3.322;2024-12-05T15:46:41.570317+00:00;P1;56.64
4891;pms5003;3917;6.698;3.322;2024-12-05T15:46:41.570317+00:00;P0;31.50
4892;DHT22;3917;6.698;3.322;2024-12-05T15:46:54.682232+00:00;humidity;64.30
4892;DHT22;3917;6.698;3.322;2024-12-05T15:46:54.682232+00:00;temperature;34.10
4891;pms5003;3917;6.698;3.322;2024-12-05T15:47:45.768934+00:00;P2;45.00
4891;pms5003;3917;6.698;3.322;2024-12-05T15:47:45.768934+00:00;P1;57.00
4891;pms5003;3917;6.698;3.322;2024-12-05T15:47:45.768934+00:00;P0;31.00
4892;DHT22;3917;6.698;3.322;2024-12-05T15:47:59.088765+00:00;humidity;64.30
4892;DHT22;3917;6.698;3.322;2024-12-05T15:47:59.088765+00:00;temperature;34.20
4891;pms5003;3917;6.698;3.322;2024-12-06T13:43:12.362250+00:00;P2;38.80
4891;pms5003;3917;6.698;3.322;2024-12-06T13:43:12.362250+00:00;P1;46.80
4891;pms5003;3917;6.698;3.322;2024-12-06T13:43:12.362250+00:00;P0;25.20
4892;DHT22;3917;6.698;3.322;2024-12-06T13:43:34.208454+00:00;humidity;47.30
4892;DHT22;3917;6.698;3.322;2024-12-06T13:43:34.208454+00:00;temperature;36.20
4891;pms5003;3917;6.698;3.322;2024-12-06T13:44:27.095242+00:00;P2;38.00
4891;pms5003;3917;6.698;3.322;2024-12-06T13:44:27.095242+00:00;P1;44.67
4891;pms5003;3917;6.698;3.322;2024-12-06T13:44:27.095242+00:00;P0;25.67
4891;pms5003;3917;6.698;3.322;2024-12-06T14:01:07.138954+00:00;P2;47.27
4891;pms5003;3917;6.698;3.322;2024-12-06T14:01:07.138954+00:00;P1;59.18
4891;pms5003;3917;6.698;3.322;2024-12-06T14:01:07.138954+00:00;P0;32.55
4892;DHT22;3917;6.698;3.322;2024-12-06T14:01:20.188490+00:00;humidity;48.00
4892;DHT22;3917;6.698;3.322;2024-12-06T14:01:20.188490+00:00;temperature;36.90
4891;pms5003;3917;6.698;3.322;2024-12-06T14:02:11.174760+00:00;P2;45.40
4891;pms5003;3917;6.698;3.322;2024-12-06T14:02:11.174760+00:00;P1;57.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:02:11.174760+00:00;P0;31.40
4892;DHT22;3917;6.698;3.322;2024-12-06T14:02:24.519906+00:00;humidity;53.80
4892;DHT22;3917;6.698;3.322;2024-12-06T14:02:24.519906+00:00;temperature;36.70
4891;pms5003;3917;6.698;3.322;2024-12-06T14:11:43.990522+00:00;P2;44.50
4891;pms5003;3917;6.698;3.322;2024-12-06T14:11:43.990522+00:00;P1;55.17
4891;pms5003;3917;6.698;3.322;2024-12-06T14:11:43.990522+00:00;P0;29.75
4892;DHT22;3917;6.698;3.322;2024-12-06T14:11:57.368440+00:00;humidity;54.50
4892;DHT22;3917;6.698;3.322;2024-12-06T14:11:57.368440+00:00;temperature;36.60
4891;pms5003;3917;6.698;3.322;2024-12-06T14:20:17.530318+00:00;P2;44.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:20:17.530318+00:00;P1;55.60
4891;pms5003;3917;6.698;3.322;2024-12-06T14:20:17.530318+00:00;P0;30.50
4892;DHT22;3917;6.698;3.322;2024-12-06T14:20:30.892830+00:00;humidity;55.30
4892;DHT22;3917;6.698;3.322;2024-12-06T14:20:30.892830+00:00;temperature;36.30
4891;pms5003;3917;6.698;3.322;2024-12-06T14:21:22.418402+00:00;P2;44.67
4891;pms5003;3917;6.698;3.322;2024-12-06T14:21:22.418402+00:00;P1;55.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:21:22.418402+00:00;P0;30.67
4891;pms5003;3917;6.698;3.322;2024-12-06T14:24:50.469215+00:00;P2;44.56
4891;pms5003;3917;6.698;3.322;2024-12-06T14:24:50.469215+00:00;P1;54.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:24:50.469215+00:00;P0;30.89
4892;DHT22;3917;6.698;3.322;2024-12-06T14:25:03.964164+00:00;humidity;54.40
4892;DHT22;3917;6.698;3.322;2024-12-06T14:25:03.964164+00:00;temperature;36.30
4891;pms5003;3917;6.698;3.322;2024-12-06T14:33:22.623661+00:00;P2;154.56
4891;pms5003;3917;6.698;3.322;2024-12-06T14:33:22.623661+00:00;P1;163.78
4891;pms5003;3917;6.698;3.322;2024-12-06T14:33:22.623661+00:00;P0;105.67
4892;DHT22;3917;6.698;3.322;2024-12-06T14:33:35.999177+00:00;humidity;54.50
4892;DHT22;3917;6.698;3.322;2024-12-06T14:33:35.999177+00:00;temperature;36.50
4891;pms5003;3917;6.698;3.322;2024-12-06T14:34:27.611946+00:00;P2;54.75
4891;pms5003;3917;6.698;3.322;2024-12-06T14:34:27.611946+00:00;P1;66.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:34:27.611946+00:00;P0;37.75
4891;pms5003;3917;6.698;3.322;2024-12-06T14:37:55.617473+00:00;P2;72.75
4891;pms5003;3917;6.698;3.322;2024-12-06T14:37:55.617473+00:00;P1;78.67
4891;pms5003;3917;6.698;3.322;2024-12-06T14:37:55.617473+00:00;P0;53.92
4892;DHT22;3917;6.698;3.322;2024-12-06T14:38:09.011460+00:00;humidity;53.90
4892;DHT22;3917;6.698;3.322;2024-12-06T14:38:09.011460+00:00;temperature;36.60
4891;pms5003;3917;6.698;3.322;2024-12-06T14:53:38.412832+00:00;P2;55.10
4891;pms5003;3917;6.698;3.322;2024-12-06T14:53:38.412832+00:00;P1;67.60
4891;pms5003;3917;6.698;3.322;2024-12-06T14:53:38.412832+00:00;P0;36.20
4892;DHT22;3917;6.698;3.322;2024-12-06T14:53:52.540503+00:00;humidity;56.70
4892;DHT22;3917;6.698;3.322;2024-12-06T14:53:52.540503+00:00;temperature;35.30
4891;pms5003;3917;6.698;3.322;2024-12-06T14:57:58.601665+00:00;P2;54.85
4891;pms5003;3917;6.698;3.322;2024-12-06T14:57:58.601665+00:00;P1;67.85
4891;pms5003;3917;6.698;3.322;2024-12-06T14:57:58.601665+00:00;P0;38.54
4892;DHT22;3917;6.698;3.322;2024-12-06T14:58:12.094563+00:00;humidity;56.40
4892;DHT22;3917;6.698;3.322;2024-12-06T14:58:12.094563+00:00;temperature;35.40
4891;pms5003;3917;6.698;3.322;2024-12-06T14:59:03.304057+00:00;P2;52.00
4891;pms5003;3917;6.698;3.322;2024-12-06T14:59:03.304057+00:00;P1;63.75
4891;pms5003;3917;6.698;3.322;2024-12-06T14:59:03.304057+00:00;P0;37.00
4891;pms5003;3917;6.698;3.322;2024-12-06T15:02:31.209304+00:00;P2;89.15
4891;pms5003;3917;6.698;3.322;2024-12-06T15:02:31.209304+00:00;P1;98.08
4891;pms5003;3917;6.698;3.322;2024-12-06T15:02:31.209304+00:00;P0;67.85
4892;DHT22;3917;6.698;3.322;2024-12-06T15:02:44.730854+00:00;humidity;55.40
4892;DHT22;3917;6.698;3.322;2024-12-06T15:02:44.730854+00:00;temperature;36.00
4891;pms5003;3917;6.698;3.322;2024-12-07T14:15:13.536170+00:00;P2;43.54
4891;pms5003;3917;6.698;3.322;2024-12-07T14:15:13.536170+00:00;P1;53.08
4891;pms5003;3917;6.698;3.322;2024-12-07T14:15:13.536170+00:00;P0;29.38
4891;pms5003;3917;6.698;3.322;2024-12-07T14:31:19.194614+00:00;P2;46.23
4891;pms5003;3917;6.698;3.322;2024-12-07T14:31:19.194614+00:00;P1;57.62
4891;pms5003;3917;6.698;3.322;2024-12-07T14:31:19.194614+00:00;P0;31.85
4891;pms5003;3917;6.698;3.322;2024-12-07T14:39:43.561173+00:00;P2;42.54
4891;pms5003;3917;6.698;3.322;2024-12-07T14:39:43.561173+00:00;P1;52.31
4891;pms5003;3917;6.698;3.322;2024-12-07T14:39:43.561173+00:00;P0;28.62
4891;pms5003;3917;6.698;3.322;2024-12-07T14:55:57.217856+00:00;P2;46.53
4891;pms5003;3917;6.698;3.322;2024-12-07T14:55:57.217856+00:00;P1;58.40
4891;pms5003;3917;6.698;3.322;2024-12-07T14:55:57.217856+00:00;P0;32.00
4891;pms5003;3917;6.698;3.322;2024-12-07T15:06:47.273918+00:00;P2;49.31
4891;pms5003;3917;6.698;3.322;2024-12-07T15:06:47.273918+00:00;P1;64.00
4891;pms5003;3917;6.698;3.322;2024-12-07T15:06:47.273918+00:00;P0;33.38
4891;pms5003;3917;6.698;3.322;2024-12-07T15:25:39.978567+00:00;P2;46.58
4891;pms5003;3917;6.698;3.322;2024-12-07T15:25:39.978567+00:00;P1;57.92
4891;pms5003;3917;6.698;3.322;2024-12-07T15:25:39.978567+00:00;P0;31.25
4891;pms5003;3917;6.698;3.322;2024-12-07T15:29:01.173185+00:00;P2;45.08
4891;pms5003;3917;6.698;3.322;2024-12-07T15:29:01.173185+00:00;P1;56.50
4891;pms5003;3917;6.698;3.322;2024-12-07T15:29:01.173185+00:00;P0;30.58
4891;pms5003;3917;6.698;3.322;2024-12-08T17:27:04.777001+00:00;P2;51.64
4891;pms5003;3917;6.698;3.322;2024-12-08T17:27:04.777001+00:00;P1;65.36
4891;pms5003;3917;6.698;3.322;2024-12-08T17:27:04.777001+00:00;P0;35.79
4892;DHT22;3917;6.698;3.322;2024-12-08T17:27:20.709695+00:00;humidity;52.20
4892;DHT22;3917;6.698;3.322;2024-12-08T17:27:20.709695+00:00;temperature;31.00
4892;DHT22;3917;6.698;3.322;2024-12-08T17:28:33.702846+00:00;humidity;52.10
4892;DHT22;3917;6.698;3.322;2024-12-08T17:28:33.702846+00:00;temperature;31.10
4891;pms5003;3917;6.698;3.322;2024-12-08T17:32:39.988607+00:00;P2;54.36
4891;pms5003;3917;6.698;3.322;2024-12-08T17:32:39.988607+00:00;P1;70.18
4891;pms5003;3917;6.698;3.322;2024-12-08T17:32:39.988607+00:00;P0;38.64
4892;DHT22;3917;6.698;3.322;2024-12-08T17:32:53.278986+00:00;humidity;51.70
4892;DHT22;3917;6.698;3.322;2024-12-08T17:32:53.278986+00:00;temperature;31.30
4891;pms5003;3917;6.698;3.322;2024-12-08T17:33:44.278365+00:00;P2;55.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:33:44.278365+00:00;P1;68.50
4891;pms5003;3917;6.698;3.322;2024-12-08T17:33:44.278365+00:00;P0;38.00
4892;DHT22;3917;6.698;3.322;2024-12-08T17:33:59.754336+00:00;humidity;49.50
4892;DHT22;3917;6.698;3.322;2024-12-08T17:33:59.754336+00:00;temperature;32.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:38:05.420418+00:00;P2;49.89
4891;pms5003;3917;6.698;3.322;2024-12-08T17:38:05.420418+00:00;P1;63.78
4891;pms5003;3917;6.698;3.322;2024-12-08T17:38:05.420418+00:00;P0;33.78
4892;DHT22;3917;6.698;3.322;2024-12-08T17:38:18.709356+00:00;humidity;49.40
4892;DHT22;3917;6.698;3.322;2024-12-08T17:38:18.709356+00:00;temperature;32.10
4891;pms5003;3917;6.698;3.322;2024-12-08T17:42:24.780609+00:00;P2;52.10
4891;pms5003;3917;6.698;3.322;2024-12-08T17:42:24.780609+00:00;P1;65.20
4891;pms5003;3917;6.698;3.322;2024-12-08T17:42:24.780609+00:00;P0;36.70
4892;DHT22;3917;6.698;3.322;2024-12-08T17:42:44.112853+00:00;humidity;49.30
4892;DHT22;3917;6.698;3.322;2024-12-08T17:42:44.112853+00:00;temperature;32.40
4891;pms5003;3917;6.698;3.322;2024-12-08T17:43:43.432987+00:00;P2;50.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:43:43.432987+00:00;P1;64.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:43:43.432987+00:00;P0;34.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:47:11.348088+00:00;P2;51.25
4891;pms5003;3917;6.698;3.322;2024-12-08T17:47:11.348088+00:00;P1;64.17
4891;pms5003;3917;6.698;3.322;2024-12-08T17:47:11.348088+00:00;P0;34.25
4892;DHT22;3917;6.698;3.322;2024-12-08T17:47:24.526317+00:00;humidity;49.70
4892;DHT22;3917;6.698;3.322;2024-12-08T17:47:24.526317+00:00;temperature;32.70
4891;pms5003;3917;6.698;3.322;2024-12-08T17:48:20.093141+00:00;P2;50.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:48:20.093141+00:00;P1;62.50
4891;pms5003;3917;6.698;3.322;2024-12-08T17:48:20.093141+00:00;P0;34.00
4892;DHT22;3917;6.698;3.322;2024-12-08T17:48:33.321851+00:00;humidity;50.40
4892;DHT22;3917;6.698;3.322;2024-12-08T17:48:33.321851+00:00;temperature;32.50
4891;pms5003;3917;6.698;3.322;2024-12-08T17:52:39.117056+00:00;P2;50.57
4891;pms5003;3917;6.698;3.322;2024-12-08T17:52:39.117056+00:00;P1;63.29
4891;pms5003;3917;6.698;3.322;2024-12-08T17:52:39.117056+00:00;P0;34.14
4892;DHT22;3917;6.698;3.322;2024-12-08T17:52:52.308497+00:00;humidity;50.40
4892;DHT22;3917;6.698;3.322;2024-12-08T17:52:52.308497+00:00;temperature;32.50
4891;pms5003;3917;6.698;3.322;2024-12-08T17:56:58.361830+00:00;P2;50.58
4891;pms5003;3917;6.698;3.322;2024-12-08T17:56:58.361830+00:00;P1;63.83
4891;pms5003;3917;6.698;3.322;2024-12-08T17:56:58.361830+00:00;P0;35.00
4892;DHT22;3917;6.698;3.322;2024-12-08T17:57:11.692305+00:00;humidity;50.90
4892;DHT22;3917;6.698;3.322;2024-12-08T17:57:11.692305+00:00;temperature;32.40
4891;pms5003;3917;6.698;3.322;2024-12-08T17:58:02.931848+00:00;P2;51.00
4891;pms5003;3917;6.698;3.322;2024-12-08T17:58:02.931848+00:00;P1;63.67
4891;pms5003;3917;6.698;3.322;2024-12-08T17:58:02.931848+00:00;P0;35.33
4891;pms5003;3917;6.698;3.322;2024-12-08T18:01:30.715147+00:00;P2;52.00
4891;pms5003;3917;6.698;3.322;2024-12-08T18:01:30.715147+00:00;P1;64.80
4891;pms5003;3917;6.698;3.322;2024-12-08T18:01:30.715147+00:00;P0;35.70
4892;DHT22;3917;6.698;3.322;2024-12-08T18:01:44.027750+00:00;humidity;51.30
4892;DHT22;3917;6.698;3.322;2024-12-08T18:01:44.027750+00:00;temperature;32.40
4891;pms5003;3917;6.698;3.322;2024-12-08T18:02:35.153450+00:00;P2;52.00
4891;pms5003;3917;6.698;3.322;2024-12-08T18:02:35.153450+00:00;P1;67.50
4891;pms5003;3917;6.698;3.322;2024-12-08T18:02:35.153450+00:00;P0;36.25
4892;DHT22;3917;6.698;3.322;2024-12-08T18:02:48.341348+00:00;humidity;51.50
4892;DHT22;3917;6.698;3.322;2024-12-08T18:02:48.341348+00:00;temperature;32.40
4891;pms5003;3917;6.698;3.322;2024-12-08T18:06:54.230538+00:00;P2;58.89
4891;pms5003;3917;6.698;3.322;2024-12-08T18:06:54.230538+00:00;P1;69.89
4891;pms5003;3917;6.698;3.322;2024-12-08T18:06:54.230538+00:00;P0;40.67
4892;DHT22;3917;6.698;3.322;2024-12-08T18:07:07.383463+00:00;humidity;51.70
4892;DHT22;3917;6.698;3.322;2024-12-08T18:07:07.383463+00:00;temperature;32.40
4891;pms5003;3917;6.698;3.322;2024-12-08T18:07:58.340279+00:00;P2;55.60
4891;pms5003;3917;6.698;3.322;2024-12-08T18:07:58.340279+00:00;P1;69.60
4891;pms5003;3917;6.698;3.322;2024-12-08T18:07:58.340279+00:00;P0;39.80
4892;DHT22;3917;6.698;3.322;2024-12-08T18:08:11.744180+00:00;humidity;52.30
4892;DHT22;3917;6.698;3.322;2024-12-08T18:08:11.744180+00:00;temperature;32.20
4891;pms5003;3917;6.698;3.322;2024-12-08T18:16:08.530992+00:00;P2;59.36
4891;pms5003;3917;6.698;3.322;2024-12-08T18:16:08.530992+00:00;P1;72.79
4891;pms5003;3917;6.698;3.322;2024-12-08T18:16:08.530992+00:00;P0;42.57
4892;DHT22;3917;6.698;3.322;2024-12-08T18:16:22.127091+00:00;humidity;52.50
4892;DHT22;3917;6.698;3.322;2024-12-08T18:16:22.127091+00:00;temperature;32.20
4891;pms5003;3917;6.698;3.322;2024-12-08T18:17:18.191048+00:00;P2;65.00
4891;pms5003;3917;6.698;3.322;2024-12-08T18:17:18.191048+00:00;P1;73.00
4891;pms5003;3917;6.698;3.322;2024-12-08T18:17:18.191048+00:00;P0;44.50
4891;pms5003;3917;6.698;3.322;2024-12-08T18:20:46.138457+00:00;P2;60.60
4891;pms5003;3917;6.698;3.322;2024-12-08T18:20:46.138457+00:00;P1;73.60
4891;pms5003;3917;6.698;3.322;2024-12-08T18:20:46.138457+00:00;P0;43.80
4892;DHT22;3917;6.698;3.322;2024-12-08T18:21:00.114391+00:00;humidity;53.50
4892;DHT22;3917;6.698;3.322;2024-12-08T18:21:00.114391+00:00;temperature;31.90
4891;pms5003;3917;6.698;3.322;2024-12-08T18:28:20.803301+00:00;P2;68.82
4891;pms5003;3917;6.698;3.322;2024-12-08T18:28:20.803301+00:00;P1;78.18
4891;pms5003;3917;6.698;3.322;2024-12-08T18:28:20.803301+00:00;P0;48.09
4892;DHT22;3917;6.698;3.322;2024-12-08T18:28:34.011539+00:00;humidity;54.00
4892;DHT22;3917;6.698;3.322;2024-12-08T18:28:34.011539+00:00;temperature;31.90
4891;pms5003;3917;6.698;3.322;2024-12-08T18:29:27.070995+00:00;P2;65.75
4891;pms5003;3917;6.698;3.322;2024-12-08T18:29:27.070995+00:00;P1;75.25
4891;pms5003;3917;6.698;3.322;2024-12-08T18:29:27.070995+00:00;P0;46.50
4892;DHT22;3917;6.698;3.322;2024-12-08T18:29:45.945399+00:00;humidity;53.70
4892;DHT22;3917;6.698;3.322;2024-12-08T18:29:45.945399+00:00;temperature;31.60
4891;pms5003;3917;6.698;3.322;2024-12-08T18:33:14.409762+00:00;P2;72.56
4891;pms5003;3917;6.698;3.322;2024-12-08T18:33:14.409762+00:00;P1;80.00
4891;pms5003;3917;6.698;3.322;2024-12-08T18:33:14.409762+00:00;P0;50.89
4892;DHT22;3917;6.698;3.322;2024-12-08T18:33:27.657811+00:00;humidity;53.70
4892;DHT22;3917;6.698;3.322;2024-12-08T18:33:27.657811+00:00;temperature;31.70
4891;pms5003;3917;6.698;3.322;2024-12-08T18:34:19.183973+00:00;P2;77.33
4891;pms5003;3917;6.698;3.322;2024-12-08T18:34:19.183973+00:00;P1;80.67
4891;pms5003;3917;6.698;3.322;2024-12-08T18:34:19.183973+00:00;P0;54.67
4891;pms5003;3917;6.698;3.322;2024-12-08T18:37:47.022000+00:00;P2;69.90
4891;pms5003;3917;6.698;3.322;2024-12-08T18:37:47.022000+00:00;P1;77.40
4891;pms5003;3917;6.698;3.322;2024-12-08T18:37:47.022000+00:00;P0;50.90
4892;DHT22;3917;6.698;3.322;2024-12-08T18:38:00.827787+00:00;humidity;53.60
4892;DHT22;3917;6.698;3.322;2024-12-08T18:38:00.827787+00:00;temperature;31.70
4891;pms5003;3917;6.698;3.322;2024-12-09T12:07:12.574672+00:00;P2;66.38
4891;pms5003;3917;6.698;3.322;2024-12-09T12:07:12.574672+00:00;P1;75.62
4891;pms5003;3917;6.698;3.322;2024-12-09T12:07:12.574672+00:00;P0;44.08
4891;pms5003;3917;6.698;3.322;2024-12-09T12:47:39.035451+00:00;P2;64.70
4891;pms5003;3917;6.698;3.322;2024-12-09T12:47:39.035451+00:00;P1;76.40
4891;pms5003;3917;6.698;3.322;2024-12-09T12:47:39.035451+00:00;P0;42.40
4892;DHT22;3917;6.698;3.322;2024-12-09T12:47:52.314978+00:00;humidity;40.50
4892;DHT22;3917;6.698;3.322;2024-12-09T12:47:52.314978+00:00;temperature;35.60
4891;pms5003;3917;6.698;3.322;2024-12-09T12:56:24.475234+00:00;P2;57.09
4891;pms5003;3917;6.698;3.322;2024-12-09T12:56:24.475234+00:00;P1;70.64
4891;pms5003;3917;6.698;3.322;2024-12-09T12:56:24.475234+00:00;P0;39.00
4892;DHT22;3917;6.698;3.322;2024-12-09T12:56:37.633846+00:00;humidity;39.00
4892;DHT22;3917;6.698;3.322;2024-12-09T12:56:37.633846+00:00;temperature;35.90
4891;pms5003;3917;6.698;3.322;2024-12-09T13:04:47.383177+00:00;P2;54.10
4891;pms5003;3917;6.698;3.322;2024-12-09T13:04:47.383177+00:00;P1;68.30
4891;pms5003;3917;6.698;3.322;2024-12-09T13:04:47.383177+00:00;P0;38.30
4892;DHT22;3917;6.698;3.322;2024-12-09T13:05:00.529273+00:00;humidity;37.70
4892;DHT22;3917;6.698;3.322;2024-12-09T13:05:00.529273+00:00;temperature;35.90
4891;pms5003;3917;6.698;3.322;2024-12-09T13:05:51.575253+00:00;P2;57.00
4891;pms5003;3917;6.698;3.322;2024-12-09T13:05:51.575253+00:00;P1;71.00
4891;pms5003;3917;6.698;3.322;2024-12-09T13:05:51.575253+00:00;P0;36.00
4892;DHT22;3917;6.698;3.322;2024-12-09T13:06:05.213334+00:00;humidity;38.80
4892;DHT22;3917;6.698;3.322;2024-12-09T13:06:05.213334+00:00;temperature;36.00
4891;pms5003;3917;6.698;3.322;2024-12-09T13:15:06.592833+00:00;P2;56.00
4891;pms5003;3917;6.698;3.322;2024-12-09T13:15:06.592833+00:00;P1;70.00
4891;pms5003;3917;6.698;3.322;2024-12-09T13:15:06.592833+00:00;P0;37.14
4892;DHT22;3917;6.698;3.322;2024-12-09T13:15:20.087949+00:00;humidity;39.10
4892;DHT22;3917;6.698;3.322;2024-12-09T13:15:20.087949+00:00;temperature;35.90
4891;pms5003;3917;6.698;3.322;2024-12-09T13:23:38.895169+00:00;P2;54.90
4891;pms5003;3917;6.698;3.322;2024-12-09T13:23:38.895169+00:00;P1;69.70
